individualid,originalid,Traitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,Trait,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,standardisederrorpos,standardisederrorneg,standardisederrorunit,replicates,habitat,labfield,arenavalue,arenaunit,arenavaluesi,arenaunitsi,ambienttemp,ambienttempmethod,ambienttempunit,ambientlight,ambientlightunit,secondstressor,secondstressordef,secondstressorvalue,secondstressorunit,timestart,timeend,totalobstimevalue,totalobstimeunit,totalobstimevaluesi,totalobstimeunitsi,totalobstimenotes,resrepvalue,resrepunit,resrepvaluesi,resrepunitsi,locationtext,locationtype,originallocationdate,locationdate,locationdateprecision,coordinatetype,latitude,longitude,interactor1,interactor1common,interactor1wholepart,interactor1wholeparttype,interactor1number,interactor1kingdom,interactor1phylum,interactor1class,interactor1order,interactor1family,interactor1genus,interactor1species,interactor1stage,interactor1sex,Temp,interactor1tempunit,interactor1tempmethod,interactor1growthtemp,interactor1growthtempunit,interactor1growthdur,interactor1growthdurunit,interactor1growthtype,interactor1acc,interactor1acctemp,interactor1acctempnotes,interactor1acctime,interactor1acctimenotes,interactor1acctimeunit,interactor1origtemp,interactor1origtempnotes,interactor1origtime,interactor1origtimenotes,interactor1origtimeunit,interactor1equilibtimevalue,interactor1equilibtimeunit,interactor1size,interactor1sizeunit,interactor1sizetype,interactor1sizesi,interactor1sizeunitsi,interactor1denvalue,interactor1denunit,interactor1dentypesi,interactor1denvaluesi,interactor1denunitsi,interactor1massvaluesi,interactor1massunitsi,interactor2common,interactor2kingdom,interactor2phylum,interactor2class,interactor2order,interactor2family,interactor2genus,interactor2species,interactor2stage,interactor2sex,interactor2temp,interactor2tempunit,interactor2tempmethod,interactor2growthtemp,interactor2growthtempunit,interactor2growthdur,interactor2growthdurunit,interactor2growthtype,interactor2acc,interactor2acctemp,interactor2acctempnotes,interactor2acctime,interactor2acctimenotes,interactor2acctimeunit,interactor2origtemp,interactor2origtempnotes,interactor2origtime,interactor2origtimenotes,interactor2origtimeunit,interactor2equilibtimevalue,interactor2equilibtimeunit,interactor2size,interactor2sizeunit,interactor2sizetype,interactor2sizesi,interactor2sizeunitsi,interactor2denvalue,interactor2denunit,interactor2dentypesi,interactor2denvaluesi,interactor2denunitsi,interactor2massvaluesi,interactor2massunitsi,physicalprocess,physicalprocess_1,physicalprocess_2,figuretable,citation,doi,curatedbycitation,curatedbydoi,submittedby,contributoremail,notes,published,embargorelease,curve_ID
NA,DIC002,development time,mean duration of life stage,NA,NA,527.6,hours,7,7,se,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rio Grande Valley Texas USA,field,NA,NA,0,decimal,26.22,-98.12,Aedes albopictus,NA,NA,NA,250,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile (not inc egg stage),NA,17,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 12,Dickerson 2007. The effects of temperature and humidity on the eggs of Aedes aegypti (L.) and Aedes albopictus (Skuse) in Texas. Texas A&M University Thesis,NA,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,49
NA,DIC002,development time,mean duration of life stage,NA,NA,268.4,hours,10.3,10.3,se,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rio Grande Valley Texas USA,field,NA,NA,0,decimal,26.22,-98.12,Aedes albopictus,NA,NA,NA,250,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile (not inc egg stage),NA,21,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 12,Dickerson 2007. The effects of temperature and humidity on the eggs of Aedes aegypti (L.) and Aedes albopictus (Skuse) in Texas. Texas A&M University Thesis,NA,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,49
NA,DIC002,development time,mean duration of life stage,NA,NA,196.3,hours,3.8,3.8,se,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rio Grande Valley Texas USA,field,NA,NA,0,decimal,26.22,-98.12,Aedes albopictus,NA,NA,NA,500,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile (not inc egg stage),NA,27,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 12,Dickerson 2007. The effects of temperature and humidity on the eggs of Aedes aegypti (L.) and Aedes albopictus (Skuse) in Texas. Texas A&M University Thesis,NA,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,49
NA,DIC002,development time,mean duration of life stage,NA,NA,159.4,hours,9.4,9.4,se,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rio Grande Valley Texas USA,field,NA,NA,0,decimal,26.22,-98.12,Aedes albopictus,NA,NA,NA,250,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile (not inc egg stage),NA,30,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 12,Dickerson 2007. The effects of temperature and humidity on the eggs of Aedes aegypti (L.) and Aedes albopictus (Skuse) in Texas. Texas A&M University Thesis,NA,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,49
NA,DIC002,development time,mean duration of life stage,NA,NA,166.55,hours,5.6,5.6,se,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rio Grande Valley Texas USA,field,NA,NA,0,decimal,26.22,-98.12,Aedes albopictus,NA,NA,NA,250,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile (not inc egg stage),NA,33,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 12,Dickerson 2007. The effects of temperature and humidity on the eggs of Aedes aegypti (L.) and Aedes albopictus (Skuse) in Texas. Texas A&M University Thesis,NA,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,49
NA,DIC002,development time,mean duration of life stage,NA,NA,0,hours,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rio Grande Valley Texas USA,field,NA,NA,0,decimal,26.22,-98.12,Aedes albopictus,NA,NA,NA,250,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile (not inc egg stage),NA,36,Celsius,NA,27,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 12,Dickerson 2007. The effects of temperature and humidity on the eggs of Aedes aegypti (L.) and Aedes albopictus (Skuse) in Texas. Texas A&M University Thesis,NA,NA,NA,Paul Huxley,phuxly@gmail.com,trait value was set to zero because complete juvenile mortality occured at this temperature. interactor1number is the number of individuals that did not survive life stage from the initial number of individuals at the start of the experiment (n=250),TRUE,NA,49
NA,PEDM1,development time,mean duration of life stage,NA,NA,59.3,days,3.1,3.1,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rubarth Apparate Rumed 304 Laatzen Germany,field,NA,07/08/2016,5,decimal,52.3116593,9.805051758,Aedes japonicus japonicus,Asian bush mosquito,whole,NA,100,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,japonicus,juvenile (hatch-to-adult),female,10,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table S2,Reuss et al. 2018. Thermal experiments with the Asian bush mosquito Aedes japonicus japonicus Diptera Culicidae and implications for its distribution in Germany. Parasites and Vectors 11 81,10.1186/s13071-018-2659-1,NA,NA,Thomas Byrne,thomasbyrne@vt.edu,interactor1number is the combined number of individuals across replicates (40 multiplied by 5) divided by two assuming a 1:1 male to female ratio,TRUE,01/01/2018,50
NA,PEDM1,development time,mean duration of life stage,NA,NA,26.2,days,1.8,1.8,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rubarth Apparate Rumed 304 Laatzen Germany,field,NA,26/06/2015,5,decimal,52.3116593,9.805051758,Aedes japonicus japonicus,Asian bush mosquito,whole,NA,100,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,japonicus,juvenile (hatch-to-adult),female,17,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table S2,Reuss et al. 2018. Thermal experiments with the Asian bush mosquito Aedes japonicus japonicus Diptera Culicidae and implications for its distribution in Germany. Parasites and Vectors 11 81,10.1186/s13071-018-2659-1,NA,NA,Thomas Byrne,thomasbyrne@vt.edu,interactor1number is the combined number of individuals across replicates (40 multiplied by 5) divided by two assuming a 1:1 male to female ratio,TRUE,01/01/2018,50
NA,PEDM1,development time,mean duration of life stage,NA,NA,15.8,days,1.4,1.4,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rubarth Apparate Rumed 304 Laatzen Germany,field,NA,21/07/2015,5,decimal,52.3116593,9.805051758,Aedes japonicus japonicus,Asian bush mosquito,whole,NA,100,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,japonicus,juvenile (hatch-to-adult),female,19,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table S2,Reuss et al. 2018. Thermal experiments with the Asian bush mosquito Aedes japonicus japonicus Diptera Culicidae and implications for its distribution in Germany. Parasites and Vectors 11 81,10.1186/s13071-018-2659-1,NA,NA,Thomas Byrne,thomasbyrne@vt.edu,interactor1number is the combined number of individuals across replicates (40 multiplied by 5) divided by two assuming a 1:1 male to female ratio,TRUE,01/01/2018,50
NA,PEDM1,development time,mean duration of life stage,NA,NA,10.8,days,0.9,0.9,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rubarth Apparate Rumed 304 Laatzen Germany,field,NA,04/07/2016,5,decimal,52.3116593,9.805051758,Aedes japonicus japonicus,Asian bush mosquito,whole,NA,100,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,japonicus,juvenile (hatch-to-adult),female,28,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table S2,Reuss et al. 2018. Thermal experiments with the Asian bush mosquito Aedes japonicus japonicus Diptera Culicidae and implications for its distribution in Germany. Parasites and Vectors 11 81,10.1186/s13071-018-2659-1,NA,NA,Thomas Byrne,thomasbyrne@vt.edu,interactor1number is the combined number of individuals across replicates (40 multiplied by 5) divided by two assuming a 1:1 male to female ratio,TRUE,01/01/2018,50
NA,PEDM1,development time,mean duration of life stage,NA,NA,10.8,days,1.1,1.1,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rubarth Apparate Rumed 304 Laatzen Germany,field,NA,26/06/2015,5,decimal,52.3116593,9.805051758,Aedes japonicus japonicus,Asian bush mosquito,whole,NA,100,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,japonicus,juvenile (hatch-to-adult),female,29,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table S2,Reuss et al. 2018. Thermal experiments with the Asian bush mosquito Aedes japonicus japonicus Diptera Culicidae and implications for its distribution in Germany. Parasites and Vectors 11 81,10.1186/s13071-018-2659-1,NA,NA,Thomas Byrne,thomasbyrne@vt.edu,interactor1number is the combined number of individuals across replicates (40 multiplied by 5) divided by two assuming a 1:1 male to female ratio,TRUE,01/01/2018,50
NA,NA,development time,mean duration of life stage completion,NA,NA,12,days,0,0,se,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sabah Malaysia,field (F1 gen.),NA,NA,0,decimal,5.25,117,Aedes albopictus,NA,NA,NA,90,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile (L1 to adult),NA,25,Celsius,NA,28,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1b,Awang et al. 2019. Effect of temperature on the embryronic development of Aedes albopictus (Diptera: Culicidae). Malaysian Journal of Fundamental and Applied Sciences 15:2,10.11113/mjfas.v15n2.1131,NA,NA,Tomas Valentin San Miguel,tomas.sanmiguel@ig.edu.ar,interactor1number is the initial number of individuals at the start of the experiment,TRUE,08/05/2018,51
NA,NA,development time,mean duration of life stage completion,NA,NA,9,days,0,0,se,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sabah Malaysia,field (F1 gen.),NA,NA,0,decimal,5.25,117,Aedes albopictus,NA,NA,NA,90,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile (L1 to adult),NA,27,Celsius,NA,28,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1b,Awang et al. 2019. Effect of temperature on the embryronic development of Aedes albopictus (Diptera: Culicidae). Malaysian Journal of Fundamental and Applied Sciences 15:2,10.11113/mjfas.v15n2.1131,NA,NA,Tomas Valentin San Miguel,tomas.sanmiguel@ig.edu.ar,interactor1number is the initial number of individuals at the start of the experiment,TRUE,08/05/2018,51
NA,NA,development time,mean duration of life stage completion,NA,NA,8,days,0,0,se,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sabah Malaysia,field (F1 gen.),NA,NA,0,decimal,5.25,117,Aedes albopictus,NA,NA,NA,90,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile (L1 to adult),NA,30,Celsius,NA,28,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1b,Awang et al. 2019. Effect of temperature on the embryronic development of Aedes albopictus (Diptera: Culicidae). Malaysian Journal of Fundamental and Applied Sciences 15:2,10.11113/mjfas.v15n2.1131,NA,NA,Tomas Valentin San Miguel,tomas.sanmiguel@ig.edu.ar,interactor1number is the initial number of individuals at the start of the experiment,TRUE,08/05/2018,51
NA,NA,development time,mean duration of life stage completion,NA,NA,7.3,days,0.33,0.33,se,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sabah Malaysia,field (F1 gen.),NA,NA,0,decimal,5.25,117,Aedes albopictus,NA,NA,NA,90,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile (L1 to adult),NA,33,Celsius,NA,28,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1b,Awang et al. 2019. Effect of temperature on the embryronic development of Aedes albopictus (Diptera: Culicidae). Malaysian Journal of Fundamental and Applied Sciences 15:2,10.11113/mjfas.v15n2.1131,NA,NA,Tomas Valentin San Miguel,tomas.sanmiguel@ig.edu.ar,interactor1number is the initial number of individuals at the start of the experiment,TRUE,08/05/2018,51
NA,NA,development time,mean duration of life stage completion,NA,NA,7,days,0,0,se,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sabah Malaysia,field (F1 gen.),NA,NA,0,decimal,5.25,117,Aedes albopictus,NA,NA,NA,90,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile (L1 to adult),NA,35,Celsius,NA,28,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1b,Awang et al. 2019. Effect of temperature on the embryronic development of Aedes albopictus (Diptera: Culicidae). Malaysian Journal of Fundamental and Applied Sciences 15:2,10.11113/mjfas.v15n2.1131,NA,NA,Tomas Valentin San Miguel,tomas.sanmiguel@ig.edu.ar,interactor1number is the initial number of individuals at the start of the experiment,TRUE,08/05/2018,51
NA,PHX211,development time,mean duration of life stage,NA,NA,0,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint-Pierre Reunion Island,field,NA,NA,0,decimal,-21.3419,55.4778,Aedes albopictus,NA,NA,NA,80,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile (not inc egg stage),NA,5,Celsius,NA,27.5,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 2,Delatte et al. 2009. Influence of temperature on immature development survival longevity fecundity and gonotrophic cycles of Aedes albopictus vector of chikungunya and dengue in the Indian Ocean. J Med Entomol. 46: 33-41.,10.1603/033.046.0105,NA,NA,Paul Huxley,phuxly@gmail.com,trait value was set to zero because complete juvenile mortality occured at this temperature. interactor1number is the number of individuals that did not survive life stage from the initial number of individuals at the start of the experiment (n=80),TRUE,01/01/2009,52
NA,PHX211,development time,mean duration of life stage,NA,NA,0,days,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint-Pierre Reunion Island,field,NA,NA,0,decimal,-21.3419,55.4778,Aedes albopictus,NA,NA,NA,80,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile (not inc egg stage),NA,10,Celsius,NA,27.5,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 2,Delatte et al. 2009. Influence of temperature on immature development survival longevity fecundity and gonotrophic cycles of Aedes albopictus vector of chikungunya and dengue in the Indian Ocean. J Med Entomol. 46: 33-41.,10.1603/033.046.0105,NA,NA,Paul Huxley,phuxly@gmail.com,trait value was set to zero because complete juvenile mortality occured at this temperature. interactor1number is the number of individuals that did not survive life stage from the initial number of individuals at the start of the experiment (n=80),TRUE,01/01/2009,52
NA,PHX211,development time,mean duration of life stage,NA,NA,35,days,0.9,0.9,se,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint-Pierre Reunion Island,field,NA,NA,0,decimal,-21.3419,55.4778,Aedes albopictus,NA,NA,NA,40,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile (not inc egg stage),NA,15,Celsius,NA,27.5,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 2,Delatte et al. 2009. Influence of temperature on immature development survival longevity fecundity and gonotrophic cycles of Aedes albopictus vector of chikungunya and dengue in the Indian Ocean. J Med Entomol. 46: 33-41.,10.1603/033.046.0105,NA,NA,Paul Huxley,phuxly@gmail.com,interactor1number is the number of individuals that survived life stage from an intial number of n=80,TRUE,01/01/2009,52
